donation_id,donor_id,category,condition,quantity,city,timestamp,matched_ngo,status
DN001105,D00414,formal,excellent,6,Lucknow,2025-03-03,,matched
DN001106,D00045,accessories,excellent,1,Hyderabad,2025-05-04,NGO0011,pending
DN001107,D00179,outerwear,excellent,16,Kolkata,2024-12-08,,pending
DN001108,D00244,children,good,17,Jaipur,2025-07-20,NGO0081,approved
DN001109,D00022,accessories,good,17,Pune,2025-09-02,NGO0077,delivered
DN001110,D00189,formal,excellent,2,Mumbai,2025-08-10,NGO0030,pending
DN001111,D00467,accessories,good,18,Kolkata,2025-10-18,NGO0068,matched
DN001112,D00206,outerwear,good,14,Bengaluru,2024-12-23,,pending
DN001113,D00122,children,fair,10,Ahmedabad,2025-05-04,,approved
DN001114,D00248,children,excellent,17,Delhi,2025-04-24,,delivered
DN001115,D00487,outerwear,fair,17,Lucknow,2025-02-15,,approved
DN001116,D00273,accessories,good,12,Jaipur,2025-04-07,NGO0065,approved
DN001117,D00274,children,fair,6,Delhi,2025-11-09,,matched
DN001118,D00026,accessories,excellent,2,Jaipur,2024-12-06,,pending
DN001119,D00420,shoes,fair,18,Chennai,2025-04-15,NGO0062,matched
DN001120,D00150,children,excellent,17,Bengaluru,2025-04-06,,approved
DN001121,D00394,accessories,good,10,Jaipur,2024-12-23,NGO0070,approved
DN001122,D00184,children,fair,1,Ahmedabad,2025-08-25,,approved
DN001123,D00454,children,fair,19,Delhi,2025-03-17,NGO0063,approved
DN001124,D00185,accessories,fair,11,Jaipur,2025-09-09,NGO0043,delivered
DN001125,D00189,outerwear,good,14,Mumbai,2025-07-17,,matched
DN001126,D00474,accessories,excellent,15,Hyderabad,2025-06-17,NGO0035,pending
DN001127,D00264,outerwear,good,8,Lucknow,2024-11-25,NGO0076,matched
DN001128,D00245,formal,fair,7,Lucknow,2025-09-15,NGO0084,delivered
DN001129,D00136,shoes,good,9,Delhi,2025-09-13,,delivered
DN001130,D00045,accessories,good,12,Hyderabad,2024-12-16,NGO0041,delivered
DN001131,D00311,shoes,excellent,8,Bengaluru,2024-11-27,NGO0055,pending
DN001132,D00180,casual,good,5,Hyderabad,2025-01-29,,approved
DN001133,D00350,formal,excellent,7,Mumbai,2025-04-06,NGO0069,approved
DN001134,D00107,outerwear,excellent,4,Mumbai,2025-06-08,NGO0051,matched
DN001135,D00319,casual,excellent,1,Kolkata,2025-03-20,NGO0022,approved
DN001136,D00321,shoes,good,2,Hyderabad,2025-08-22,,approved
DN001137,D00326,shoes,excellent,6,Jaipur,2025-03-22,,delivered
DN001138,D00270,accessories,fair,17,Chennai,2024-11-11,NGO0011,matched
DN001139,D00094,children,fair,10,Bengaluru,2025-02-12,,pending
DN001140,D00308,accessories,fair,2,Bengaluru,2025-02-16,NGO0055,approved
DN001141,D00052,casual,fair,7,Bengaluru,2024-11-24,,pending
DN001142,D00041,outerwear,good,13,Ahmedabad,2025-02-18,NGO0059,pending
DN001143,D00396,children,fair,7,Delhi,2025-03-16,NGO0069,pending
DN001144,D00032,children,fair,16,Bengaluru,2025-07-10,,pending
DN001145,D00135,casual,fair,6,Chennai,2025-06-02,NGO0025,matched
DN001146,D00254,formal,good,14,Delhi,2025-10-20,,matched
DN001147,D00446,outerwear,excellent,5,Delhi,2025-10-04,NGO0073,delivered
DN001148,D00231,children,fair,13,Bengaluru,2025-09-16,,approved
DN001149,D00443,outerwear,fair,4,Hyderabad,2025-09-02,NGO0092,matched
DN001150,D00213,children,fair,16,Hyderabad,2025-05-15,NGO0080,pending
DN001151,D00126,casual,good,13,Lucknow,2024-12-16,,matched
DN001152,D00343,shoes,good,15,Lucknow,2025-01-20,,delivered
DN001153,D00257,children,fair,4,Lucknow,2025-06-25,,pending
DN001154,D00109,shoes,fair,1,Bengaluru,2025-10-29,NGO0099,pending
DN001155,D00316,casual,fair,17,Hyderabad,2025-05-22,NGO0074,matched
DN001156,D00001,accessories,excellent,12,Kolkata,2025-08-23,,matched
DN001157,D00054,shoes,excellent,16,Bengaluru,2025-07-13,NGO0069,pending
DN001158,D00019,shoes,good,20,Chennai,2025-10-21,NGO0058,matched
DN001159,D00462,outerwear,excellent,18,Ahmedabad,2024-12-28,,matched
DN001160,D00326,shoes,excellent,14,Jaipur,2025-01-02,,matched
DN001161,D00216,outerwear,fair,16,Kolkata,2025-04-03,,delivered
DN001162,D00341,shoes,excellent,6,Lucknow,2025-01-11,,matched
DN001163,D00296,accessories,fair,1,Kolkata,2025-03-18,,approved
DN001164,D00177,formal,excellent,1,Kolkata,2025-06-01,NGO0081,approved
DN001165,D00111,shoes,fair,1,Bengaluru,2025-01-22,,delivered
DN001166,D00159,shoes,fair,18,Jaipur,2025-01-27,,delivered
DN001167,D00222,formal,good,3,Jaipur,2025-05-19,NGO0058,pending
DN001168,D00496,accessories,excellent,13,Hyderabad,2025-08-01,NGO0059,delivered
DN001169,D00222,shoes,fair,7,Jaipur,2025-05-14,NGO0001,matched
DN001170,D00349,shoes,good,10,Delhi,2025-05-02,NGO0073,matched
DN001171,D00457,outerwear,good,5,Bengaluru,2025-05-05,NGO0019,delivered
DN001172,D00403,outerwear,good,10,Hyderabad,2025-08-02,NGO0021,delivered
DN001173,D00407,formal,fair,15,Kolkata,2025-06-04,NGO0074,pending
DN001174,D00127,shoes,good,17,Pune,2025-04-06,NGO0052,delivered
DN001175,D00498,accessories,fair,3,Ahmedabad,2025-08-01,NGO0016,matched
DN001176,D00175,children,good,2,Kolkata,2025-08-20,NGO0007,approved
DN001177,D00495,shoes,fair,2,Hyderabad,2025-06-26,NGO0082,pending
DN001178,D00123,children,excellent,9,Jaipur,2024-12-25,NGO0074,matched
DN001179,D00261,formal,good,4,Mumbai,2025-08-05,NGO0038,approved
DN001180,D00476,outerwear,fair,5,Chennai,2025-01-15,,matched
DN001181,D00414,children,fair,1,Lucknow,2024-11-21,,delivered
DN001182,D00174,children,fair,3,Mumbai,2025-10-02,NGO0028,delivered
DN001183,D00170,shoes,good,17,Hyderabad,2025-07-11,NGO0071,matched
DN001184,D00438,shoes,fair,10,Pune,2025-02-20,NGO0076,pending
DN001185,D00265,formal,excellent,16,Bengaluru,2025-03-30,NGO0036,matched
DN001186,D00059,children,good,12,Jaipur,2025-02-03,,pending
DN001187,D00365,shoes,fair,17,Jaipur,2025-05-04,NGO0066,delivered
DN001188,D00335,casual,excellent,16,Pune,2025-03-18,NGO0017,matched
DN001189,D00317,formal,excellent,10,Hyderabad,2025-04-16,,delivered
DN001190,D00151,accessories,fair,6,Kolkata,2024-11-20,NGO0081,delivered
DN001191,D00125,shoes,excellent,5,Pune,2025-06-13,NGO0047,approved
DN001192,D00063,outerwear,fair,5,Lucknow,2025-02-28,,pending
DN001193,D00376,casual,good,13,Bengaluru,2025-03-20,NGO0052,approved
DN001194,D00170,children,good,13,Hyderabad,2025-10-17,,matched
DN001195,D00199,outerwear,good,9,Ahmedabad,2025-08-07,NGO0071,delivered
DN001196,D00071,accessories,good,18,Delhi,2024-11-21,NGO0085,delivered
DN001197,D00114,casual,good,10,Ahmedabad,2025-02-02,NGO0035,pending
DN001198,D00154,accessories,good,13,Chennai,2025-02-18,NGO0050,matched
DN001199,D00203,outerwear,good,14,Bengaluru,2025-06-25,NGO0017,matched
DN001200,D00393,accessories,good,5,Bengaluru,2025-08-05,,delivered
DN001201,D00393,shoes,good,1,Bengaluru,2024-11-13,,approved
DN001202,D00308,shoes,excellent,16,Bengaluru,2025-01-15,,delivered
DN001203,D00398,shoes,fair,16,Hyderabad,2025-10-11,,pending
DN001204,D00259,shoes,good,1,Jaipur,2025-07-26,NGO0090,pending
DN001205,D00121,casual,excellent,3,Pune,2025-02-02,,pending
DN001206,D00210,formal,fair,16,Bengaluru,2025-06-09,,matched
DN001207,D00139,children,excellent,18,Chennai,2025-10-18,,matched
DN001208,D00401,outerwear,good,3,Lucknow,2025-04-15,NGO0008,approved
DN001209,D00209,children,excellent,9,Bengaluru,2024-11-17,,delivered
DN001210,D00309,shoes,good,17,Hyderabad,2025-03-23,,delivered
DN001211,D00141,accessories,good,6,Jaipur,2025-08-15,NGO0079,delivered
DN001212,D00498,children,fair,13,Ahmedabad,2025-03-12,,pending
DN001213,D00411,casual,good,1,Jaipur,2025-05-14,NGO0014,pending
DN001214,D00268,accessories,fair,17,Ahmedabad,2025-06-21,NGO0015,approved
DN001215,D00101,casual,fair,6,Lucknow,2025-07-28,,approved
DN001216,D00490,formal,good,1,Pune,2025-01-12,,approved
DN001217,D00199,children,excellent,7,Ahmedabad,2025-07-16,,matched
DN001218,D00271,casual,fair,3,Hyderabad,2025-03-18,,delivered
DN001219,D00378,formal,fair,5,Delhi,2025-04-07,NGO0021,approved
DN001220,D00450,shoes,good,1,Delhi,2025-07-23,NGO0004,approved
DN001221,D00151,formal,good,16,Kolkata,2025-05-08,NGO0010,matched
DN001222,D00485,formal,fair,9,Mumbai,2025-09-25,,matched
DN001223,D00125,accessories,fair,8,Pune,2025-03-15,NGO0068,matched
DN001224,D00308,outerwear,good,15,Bengaluru,2025-10-09,NGO0020,approved
DN001225,D00225,children,good,5,Jaipur,2025-03-08,,delivered
DN001226,D00430,children,excellent,3,Jaipur,2025-02-01,NGO0043,matched
DN001227,D00235,formal,fair,14,Kolkata,2025-03-28,NGO0028,approved
DN001228,D00451,formal,good,1,Delhi,2025-11-04,,matched
DN001229,D00420,shoes,good,20,Chennai,2025-06-15,,delivered
DN001230,D00214,accessories,good,19,Lucknow,2025-01-30,NGO0078,approved
DN001231,D00184,casual,excellent,15,Ahmedabad,2025-06-21,NGO0007,approved
DN001232,D00135,formal,fair,15,Chennai,2025-05-03,,matched
DN001233,D00462,shoes,excellent,9,Ahmedabad,2024-12-23,NGO0063,pending
DN001234,D00038,children,excellent,7,Pune,2025-10-05,,pending
DN001235,D00114,accessories,good,16,Ahmedabad,2025-05-05,,pending
DN001236,D00385,casual,good,15,Chennai,2025-06-25,NGO0094,delivered
DN001237,D00456,shoes,good,20,Mumbai,2025-08-09,NGO0060,approved
DN001238,D00059,shoes,excellent,1,Jaipur,2024-12-14,NGO0008,approved
DN001239,D00323,formal,fair,6,Pune,2025-06-10,NGO0069,matched
DN001240,D00057,outerwear,good,7,Bengaluru,2025-01-29,NGO0099,pending
DN001241,D00316,children,fair,20,Hyderabad,2025-05-17,,delivered
DN001242,D00402,accessories,good,1,Delhi,2025-10-25,NGO0085,approved
DN001243,D00082,children,fair,19,Pune,2025-03-06,NGO0002,matched
DN001244,D00106,accessories,good,1,Bengaluru,2025-01-06,NGO0029,approved
DN001245,D00092,shoes,good,4,Mumbai,2025-05-04,NGO0058,delivered
DN001246,D00448,children,fair,17,Lucknow,2025-07-18,NGO0093,pending
DN001247,D00046,outerwear,good,5,Pune,2025-08-14,NGO0059,pending
DN001248,D00063,formal,fair,2,Lucknow,2025-10-19,NGO0075,pending
DN001249,D00032,formal,excellent,16,Bengaluru,2025-04-23,,delivered
DN001250,D00052,children,fair,9,Bengaluru,2025-05-14,,matched
DN001251,D00077,children,fair,20,Ahmedabad,2025-04-20,,delivered
DN001252,D00073,casual,fair,16,Bengaluru,2025-04-06,NGO0004,matched
DN001253,D00264,children,good,8,Lucknow,2025-01-29,NGO0048,matched
DN001254,D00232,shoes,fair,13,Mumbai,2025-03-24,,delivered
DN001255,D00090,accessories,good,20,Hyderabad,2025-06-11,,matched
DN001256,D00496,casual,excellent,11,Hyderabad,2025-06-09,NGO0002,approved
DN001257,D00481,formal,excellent,15,Bengaluru,2024-12-05,NGO0084,matched
DN001258,D00148,shoes,fair,13,Jaipur,2025-09-09,NGO0093,approved
DN001259,D00290,outerwear,good,4,Bengaluru,2025-08-22,NGO0083,pending
DN001260,D00445,outerwear,fair,3,Hyderabad,2025-10-20,,approved
DN001261,D00098,accessories,good,10,Mumbai,2025-01-05,,delivered
DN001262,D00228,children,excellent,20,Mumbai,2025-08-09,NGO0006,pending
DN001263,D00242,children,excellent,3,Jaipur,2025-03-08,NGO0028,delivered
DN001264,D00059,casual,excellent,7,Jaipur,2025-09-26,NGO0059,approved
DN001265,D00277,children,good,20,Delhi,2025-05-11,NGO0032,delivered
DN001266,D00148,casual,good,17,Jaipur,2025-09-16,,delivered
DN001267,D00198,children,fair,16,Lucknow,2025-09-26,NGO0020,matched
DN001268,D00171,casual,good,18,Lucknow,2025-04-29,NGO0040,delivered
DN001269,D00449,casual,good,13,Bengaluru,2025-10-21,,matched
DN001270,D00165,outerwear,good,6,Chennai,2025-10-31,NGO0060,delivered
DN001271,D00029,accessories,excellent,9,Ahmedabad,2025-10-13,NGO0061,delivered
DN001272,D00243,children,excellent,16,Ahmedabad,2025-02-09,NGO0030,matched
DN001273,D00144,children,excellent,4,Kolkata,2025-05-12,NGO0035,pending
DN001274,D00115,formal,fair,8,Pune,2025-06-28,NGO0069,approved
DN001275,D00010,outerwear,excellent,15,Jaipur,2025-02-18,,pending
DN001276,D00082,accessories,good,15,Pune,2025-02-28,NGO0019,approved
DN001277,D00239,casual,fair,17,Kolkata,2025-06-03,,matched
DN001278,D00019,formal,fair,14,Chennai,2025-11-06,,delivered
DN001279,D00209,casual,fair,5,Bengaluru,2025-04-09,NGO0061,delivered
DN001280,D00086,shoes,fair,8,Bengaluru,2025-05-07,NGO0060,matched
DN001281,D00083,children,fair,13,Delhi,2024-11-28,,matched
DN001282,D00217,children,fair,14,Hyderabad,2025-03-04,NGO0006,approved
DN001283,D00186,casual,good,2,Lucknow,2025-10-30,,delivered
DN001284,D00159,formal,good,1,Jaipur,2024-12-18,NGO0023,pending
DN001285,D00308,formal,excellent,4,Bengaluru,2025-07-17,,matched
DN001286,D00317,shoes,fair,3,Hyderabad,2024-12-02,NGO0070,delivered
DN001287,D00043,formal,fair,13,Mumbai,2024-12-07,,pending
DN001288,D00217,formal,excellent,11,Hyderabad,2025-02-10,NGO0014,approved
DN001289,D00183,formal,fair,14,Ahmedabad,2025-08-14,NGO0032,matched
DN001290,D00103,formal,excellent,2,Ahmedabad,2025-09-02,NGO0086,approved
DN001291,D00237,children,excellent,14,Bengaluru,2025-09-17,NGO0005,delivered
DN001292,D00323,casual,fair,5,Pune,2025-03-27,,pending
DN001293,D00065,casual,fair,8,Kolkata,2025-11-10,,approved
DN001294,D00272,casual,fair,11,Lucknow,2024-12-09,NGO0063,pending
DN001295,D00329,shoes,excellent,7,Lucknow,2025-10-05,NGO0032,delivered
DN001296,D00034,outerwear,good,4,Jaipur,2025-08-09,,matched
DN001297,D00361,casual,fair,13,Chennai,2025-07-24,NGO0058,matched
DN001298,D00012,casual,good,7,Hyderabad,2025-06-11,,approved
DN001299,D00375,casual,fair,10,Jaipur,2025-02-11,NGO0046,pending
DN001300,D00006,casual,fair,2,Bengaluru,2025-01-22,,delivered
DN001301,D00237,accessories,fair,20,Bengaluru,2025-01-15,NGO0054,matched
DN001302,D00064,casual,excellent,12,Pune,2025-05-15,NGO0081,approved
DN001303,D00340,shoes,good,2,Jaipur,2025-10-17,NGO0027,delivered
DN001304,D00342,accessories,good,11,Hyderabad,2025-03-29,NGO0076,matched
DN001305,D00306,formal,good,7,Mumbai,2025-03-01,NGO0062,matched
DN001306,D00256,accessories,good,19,Lucknow,2024-12-28,NGO0093,pending
DN001307,D00398,outerwear,good,5,Hyderabad,2025-08-21,NGO0020,matched
DN001308,D00348,formal,good,14,Kolkata,2025-04-21,,matched
DN001309,D00087,outerwear,good,17,Ahmedabad,2025-03-24,NGO0026,matched
DN001310,D00053,formal,excellent,6,Mumbai,2025-09-05,,matched
DN001311,D00488,children,fair,8,Chennai,2025-10-14,NGO0091,pending
DN001312,D00477,children,fair,19,Delhi,2024-12-02,,matched
DN001313,D00238,casual,good,5,Bengaluru,2025-05-03,NGO0035,matched
DN001314,D00166,shoes,good,2,Delhi,2024-12-03,,approved
DN001315,D00004,shoes,excellent,1,Chennai,2025-08-04,,delivered
DN001316,D00120,formal,fair,8,Ahmedabad,2025-01-10,,delivered
DN001317,D00280,casual,excellent,17,Mumbai,2024-11-28,,delivered
DN001318,D00006,accessories,good,11,Bengaluru,2025-07-07,NGO0068,matched
DN001319,D00013,casual,excellent,1,Chennai,2025-09-05,,pending
DN001320,D00076,children,good,11,Bengaluru,2025-10-12,,delivered
DN001321,D00287,outerwear,excellent,11,Hyderabad,2025-04-11,,matched
DN001322,D00411,formal,good,1,Jaipur,2025-05-25,NGO0010,pending
DN001323,D00176,accessories,fair,2,Lucknow,2024-12-24,,delivered
DN001324,D00265,formal,excellent,13,Bengaluru,2025-09-09,NGO0018,approved
DN001325,D00467,shoes,good,19,Kolkata,2025-08-05,NGO0069,delivered
DN001326,D00499,casual,fair,10,Jaipur,2024-11-11,NGO0024,matched
DN001327,D00261,formal,fair,13,Mumbai,2025-05-06,NGO0050,pending
DN001328,D00264,accessories,excellent,20,Lucknow,2025-04-13,NGO0087,delivered
DN001329,D00421,shoes,excellent,17,Delhi,2025-01-03,NGO0068,matched
DN001330,D00202,formal,good,6,Jaipur,2025-03-24,NGO0022,approved
DN001331,D00052,shoes,good,8,Bengaluru,2025-03-27,NGO0050,delivered
DN001332,D00127,children,fair,3,Pune,2025-09-04,,delivered
DN001333,D00400,outerwear,good,4,Pune,2025-02-18,,delivered
DN001334,D00392,outerwear,excellent,12,Delhi,2025-10-17,,approved
DN001335,D00316,children,fair,2,Hyderabad,2025-10-24,NGO0008,matched
DN001336,D00016,accessories,good,9,Chennai,2024-12-22,NGO0013,pending
DN001337,D00053,shoes,fair,17,Mumbai,2025-01-28,,approved
DN001338,D00129,formal,good,9,Lucknow,2025-07-14,,matched
DN001339,D00279,children,excellent,2,Delhi,2025-09-15,NGO0063,pending
DN001340,D00121,outerwear,excellent,7,Pune,2025-03-15,NGO0047,delivered
DN001341,D00251,shoes,good,10,Jaipur,2025-10-19,,pending
DN001342,D00489,children,excellent,6,Ahmedabad,2024-11-27,NGO0100,pending
DN001343,D00339,shoes,good,18,Jaipur,2025-01-10,NGO0097,approved
DN001344,D00163,accessories,good,10,Delhi,2025-09-22,NGO0001,approved
DN001345,D00354,outerwear,good,5,Bengaluru,2024-12-11,NGO0096,pending
DN001346,D00141,casual,fair,18,Jaipur,2025-07-10,NGO0010,delivered
DN001347,D00228,casual,excellent,17,Mumbai,2025-08-16,,pending
DN001348,D00165,accessories,good,7,Chennai,2025-06-08,NGO0085,pending
DN001349,D00290,formal,good,15,Bengaluru,2025-07-24,NGO0048,delivered
DN001350,D00138,formal,excellent,20,Jaipur,2024-11-28,NGO0098,pending
DN001351,D00494,outerwear,excellent,14,Pune,2025-07-03,,delivered
DN001352,D00144,outerwear,fair,18,Kolkata,2025-09-06,NGO0049,matched
DN001353,D00389,shoes,fair,19,Lucknow,2025-10-05,,pending
DN001354,D00368,outerwear,fair,6,Lucknow,2025-07-20,,approved
DN001355,D00369,shoes,excellent,20,Jaipur,2025-05-29,,delivered
DN001356,D00223,casual,good,18,Chennai,2025-03-21,NGO0075,delivered
DN001357,D00231,shoes,excellent,13,Bengaluru,2025-04-01,,pending
DN001358,D00324,outerwear,good,15,Pune,2025-02-05,NGO0066,pending
DN001359,D00312,formal,excellent,10,Bengaluru,2025-03-24,NGO0097,delivered
DN001360,D00165,formal,good,6,Chennai,2025-08-23,,approved
DN001361,D00181,children,good,1,Jaipur,2025-05-13,NGO0083,pending
DN001362,D00265,formal,good,19,Bengaluru,2025-04-23,,matched
DN001363,D00062,shoes,good,15,Jaipur,2025-08-31,NGO0028,matched
DN001364,D00289,formal,fair,16,Jaipur,2025-10-06,NGO0087,approved
DN001365,D00492,formal,fair,9,Kolkata,2025-02-13,NGO0068,approved
DN001366,D00014,accessories,good,6,Chennai,2025-04-23,,approved
DN001367,D00180,formal,excellent,20,Hyderabad,2024-12-10,NGO0074,matched
DN001368,D00288,outerwear,good,18,Mumbai,2025-02-08,NGO0051,delivered
DN001369,D00417,formal,fair,4,Kolkata,2025-11-08,,matched
DN001370,D00295,outerwear,good,5,Chennai,2025-08-09,,delivered
DN001371,D00262,shoes,fair,4,Pune,2025-03-25,NGO0035,matched
DN001372,D00149,children,good,10,Pune,2025-01-08,,pending
DN001373,D00211,children,good,3,Jaipur,2025-07-17,NGO0002,approved
DN001374,D00128,shoes,excellent,1,Lucknow,2025-04-18,,pending
DN001375,D00491,accessories,fair,2,Pune,2025-05-12,NGO0087,matched
DN001376,D00177,children,fair,8,Kolkata,2025-09-06,NGO0069,delivered
DN001377,D00149,formal,excellent,2,Pune,2025-09-20,NGO0080,matched
DN001378,D00317,formal,fair,1,Hyderabad,2025-07-09,NGO0024,approved
DN001379,D00348,accessories,fair,6,Kolkata,2025-05-11,NGO0005,pending
DN001380,D00344,casual,excellent,13,Delhi,2024-12-30,NGO0066,delivered
DN001381,D00049,shoes,good,9,Chennai,2025-10-05,NGO0043,matched
DN001382,D00057,children,excellent,17,Bengaluru,2025-09-14,,approved
DN001383,D00262,accessories,good,8,Pune,2025-05-11,,matched
DN001384,D00178,casual,excellent,20,Jaipur,2025-02-14,NGO0066,matched
DN001385,D00292,outerwear,excellent,6,Kolkata,2025-11-07,NGO0065,matched
DN001386,D00066,children,good,19,Chennai,2025-06-20,NGO0034,approved
DN001387,D00255,casual,fair,18,Bengaluru,2025-09-15,,pending
DN001388,D00085,accessories,excellent,18,Pune,2025-08-16,NGO0078,approved
DN001389,D00242,casual,excellent,2,Jaipur,2025-01-05,,approved
DN001390,D00231,formal,excellent,12,Bengaluru,2025-10-24,,matched
DN001391,D00037,children,good,4,Delhi,2025-10-31,NGO0084,pending
DN001392,D00155,formal,fair,5,Chennai,2025-08-03,,approved
DN001393,D00318,formal,good,4,Hyderabad,2025-05-28,NGO0066,delivered
DN001394,D00335,casual,good,17,Pune,2025-10-02,NGO0031,pending
DN001395,D00353,children,excellent,12,Bengaluru,2025-04-07,NGO0013,matched
DN001396,D00471,children,excellent,17,Bengaluru,2025-07-09,,pending
DN001397,D00439,accessories,good,15,Ahmedabad,2025-01-28,,matched
DN001398,D00092,shoes,fair,2,Mumbai,2025-03-21,NGO0063,pending
DN001399,D00060,shoes,fair,4,Lucknow,2025-05-17,NGO0025,approved
DN001400,D00405,children,fair,18,Pune,2025-01-31,,delivered
DN001401,D00071,formal,fair,9,Delhi,2025-10-02,NGO0074,delivered
DN001402,D00242,outerwear,good,10,Jaipur,2024-12-14,NGO0005,pending
DN001403,D00352,outerwear,excellent,2,Kolkata,2025-10-02,,approved
DN001404,D00479,casual,fair,13,Chennai,2024-11-20,NGO0013,approved
DN001405,D00149,formal,good,18,Pune,2025-01-18,,approved
DN001406,D00125,casual,fair,20,Pune,2025-06-18,NGO0057,matched
DN001407,D00499,shoes,good,7,Jaipur,2025-05-14,NGO0094,approved
DN001408,D00365,formal,excellent,1,Jaipur,2025-10-31,NGO0072,delivered
DN001409,D00342,formal,excellent,5,Hyderabad,2025-08-01,,delivered
DN001410,D00234,formal,fair,5,Delhi,2025-10-31,,approved
DN001411,D00485,casual,excellent,2,Mumbai,2024-11-30,NGO0023,approved
DN001412,D00093,formal,excellent,3,Hyderabad,2024-12-16,NGO0093,delivered
DN001413,D00222,accessories,excellent,10,Jaipur,2025-01-15,NGO0089,matched
DN001414,D00252,outerwear,fair,17,Pune,2025-07-04,NGO0041,approved
DN001415,D00122,outerwear,good,16,Ahmedabad,2025-04-28,,pending
DN001416,D00410,formal,excellent,13,Kolkata,2024-11-11,,approved
DN001417,D00023,accessories,fair,1,Jaipur,2025-01-30,,approved
DN001418,D00110,children,excellent,20,Pune,2025-03-28,,approved
DN001419,D00250,children,fair,18,Bengaluru,2025-08-06,NGO0045,pending
DN001420,D00411,shoes,excellent,7,Jaipur,2025-07-08,,approved
DN001421,D00148,shoes,excellent,17,Jaipur,2025-08-26,,delivered
DN001422,D00366,outerwear,excellent,7,Hyderabad,2025-01-11,,approved
DN001423,D00429,outerwear,fair,13,Mumbai,2025-10-02,NGO0054,approved
DN001424,D00255,formal,fair,10,Bengaluru,2025-09-06,,delivered
DN001425,D00386,accessories,fair,10,Bengaluru,2025-08-31,NGO0083,approved
DN001426,D00398,outerwear,excellent,9,Hyderabad,2024-12-11,,matched
DN001427,D00306,formal,fair,5,Mumbai,2025-01-04,,pending
DN001428,D00337,outerwear,good,13,Kolkata,2025-11-06,,delivered
DN001429,D00389,casual,excellent,13,Lucknow,2025-11-03,,delivered
DN001430,D00478,formal,excellent,14,Kolkata,2025-02-14,NGO0072,pending
DN001431,D00369,formal,good,1,Jaipur,2025-11-11,NGO0068,pending
DN001432,D00351,children,excellent,2,Chennai,2025-01-03,,pending
DN001433,D00241,children,fair,9,Bengaluru,2024-11-12,NGO0067,matched
DN001434,D00020,casual,excellent,6,Chennai,2025-01-07,,matched
DN001435,D00279,formal,good,13,Delhi,2025-07-01,,matched
DN001436,D00416,shoes,fair,8,Kolkata,2024-12-09,NGO0060,matched
DN001437,D00245,shoes,good,10,Lucknow,2024-11-19,,delivered
DN001438,D00210,casual,fair,11,Bengaluru,2024-12-04,,approved
DN001439,D00155,accessories,excellent,7,Chennai,2025-07-06,NGO0075,pending
DN001440,D00257,formal,good,15,Lucknow,2025-07-16,NGO0079,pending
DN001441,D00405,formal,fair,11,Pune,2024-11-13,NGO0068,delivered
DN001442,D00450,formal,excellent,11,Delhi,2024-12-15,,delivered
DN001443,D00196,accessories,excellent,8,Lucknow,2025-08-31,NGO0040,pending
DN001444,D00165,shoes,fair,18,Chennai,2025-01-24,,delivered
DN001445,D00228,children,good,18,Mumbai,2024-12-03,NGO0035,approved
DN001446,D00290,accessories,good,12,Bengaluru,2025-06-16,,matched
DN001447,D00256,children,fair,15,Lucknow,2025-02-11,NGO0028,delivered
DN001448,D00331,casual,fair,7,Mumbai,2025-09-27,,delivered
DN001449,D00114,formal,fair,4,Ahmedabad,2025-04-22,NGO0062,approved
DN001450,D00048,casual,good,14,Jaipur,2024-12-08,NGO0087,approved
DN001451,D00094,accessories,good,4,Bengaluru,2025-03-28,,approved
DN001452,D00492,children,excellent,12,Kolkata,2025-05-02,NGO0083,approved
DN001453,D00465,casual,excellent,1,Mumbai,2025-02-28,NGO0074,approved
DN001454,D00366,accessories,excellent,16,Hyderabad,2025-06-03,,delivered
DN001455,D00136,formal,fair,10,Delhi,2025-10-23,NGO0066,matched
DN001456,D00482,formal,good,19,Ahmedabad,2025-04-29,NGO0042,approved
DN001457,D00445,accessories,fair,2,Hyderabad,2025-02-18,NGO0030,pending
DN001458,D00409,shoes,fair,4,Delhi,2025-06-07,,matched
DN001459,D00009,shoes,good,16,Mumbai,2025-08-10,NGO0014,delivered
DN001460,D00177,accessories,excellent,15,Kolkata,2025-06-19,,delivered
DN001461,D00156,outerwear,excellent,2,Lucknow,2024-12-27,NGO0075,delivered
DN001462,D00309,formal,excellent,2,Hyderabad,2025-08-10,,delivered
DN001463,D00017,children,good,8,Hyderabad,2025-05-30,NGO0037,matched
DN001464,D00390,accessories,good,2,Kolkata,2025-03-18,NGO0069,approved
DN001465,D00033,formal,fair,17,Bengaluru,2025-08-10,,approved
DN001466,D00135,casual,fair,3,Chennai,2025-04-16,NGO0029,delivered
DN001467,D00033,outerwear,good,12,Bengaluru,2024-12-19,,pending
DN001468,D00048,shoes,fair,9,Jaipur,2025-09-13,NGO0047,pending
DN001469,D00065,casual,good,5,Kolkata,2025-10-31,NGO0037,delivered
DN001470,D00230,children,good,5,Kolkata,2025-08-21,,delivered
DN001471,D00058,casual,good,17,Delhi,2025-01-05,NGO0035,delivered
DN001472,D00020,outerwear,fair,5,Chennai,2025-07-31,NGO0057,approved
DN001473,D00396,casual,excellent,8,Delhi,2024-12-16,,delivered
DN001474,D00451,shoes,fair,18,Delhi,2025-08-30,,approved
DN001475,D00217,casual,excellent,5,Hyderabad,2025-01-12,,approved
